SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC30784,45,45,97,3,3,8,0,0,0,0,0,0,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,14,0,0,0,0,0,0,9,12,23,6,4,12,62,68,135
SSC30785,15,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,15,29
SSC30786,5,4,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,4,10
SSC30787,16,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,22,11,31
SSC30788,31,27,58,0,0,0,0,0,0,0,0,0,10,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,12,0,0,0,0,0,0,9,5,13,13,10,25,56,41,92
SSC30789,446,434,882,25,27,52,3,6,8,0,0,0,58,63,126,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,68,136,0,0,0,3,3,3,96,100,194,55,54,110,589,592,1183
SSC30790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30791,67,64,132,3,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,6,6,8,12,75,74,149
SSC30792,55,43,93,0,0,3,0,0,3,0,0,3,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,13,3,0,3,0,0,0,9,9,15,4,4,6,71,57,121
SSC30793,2500,2572,5072,61,61,127,13,16,27,8,3,18,394,388,787,0,0,0,3,0,5,4,0,4,3,0,4,0,0,3,0,0,0,432,416,852,51,57,106,12,5,16,555,548,1105,222,199,420,3277,3318,6594
SSC30794,72,63,133,0,0,0,0,0,0,0,0,0,15,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,35,0,0,0,0,0,0,15,22,38,11,5,17,99,88,181
SSC30795,1052,1067,2118,83,99,183,12,17,29,0,3,4,358,418,783,0,0,3,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,381,442,821,19,21,37,5,5,14,479,571,1051,152,156,311,1681,1802,3484
SSC30796,51,48,99,3,0,3,0,0,0,0,0,0,11,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,16,0,0,0,0,0,0,10,6,18,0,0,4,67,52,116
SSC30797,21,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,24,0,0,0,24,9,26,0,6,6,45,35,79
SSC30798,4639,4734,9376,556,515,1068,45,34,76,4,14,21,408,465,874,8,8,22,5,4,8,3,0,4,0,0,4,0,0,0,0,0,0,478,526,1003,22,35,58,14,22,34,1068,1102,2171,529,477,1006,6238,6315,12548
SSC30799,75,66,144,0,0,0,0,0,0,0,0,0,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,12,0,0,0,0,0,0,9,11,12,3,3,9,84,81,162
SSC30800,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SSC30801,92,78,175,0,0,3,0,0,0,0,0,0,14,19,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,33,0,0,0,0,0,0,13,19,33,12,9,24,121,109,226
SSC30802,25,29,54,0,0,3,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,3,3,8,6,7,14,41,40,78
SSC30803,41,41,86,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,4,3,9,0,0,3,48,45,97
SSC30804,17,17,31,3,4,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,11,14,3,0,3,19,22,44
SSC30805,135,135,272,0,0,0,0,0,0,0,0,0,17,21,33,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,32,0,0,3,0,0,0,18,19,36,14,12,21,167,168,333
SSC30806,11,13,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,18,17,31
SSC30807,38,46,81,7,7,10,0,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,8,10,20,5,4,15,55,61,115
SSC30808,53,25,82,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,9,0,9,4,0,4,60,30,97
SSC30809,19,10,31,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,9,3,9,3,0,5,26,19,49
SSC30810,24,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,23,24,47
SSC30811,12,10,18,3,3,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,5,4,8,3,3,3,19,16,30
SSC30812,18,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,17,14,35
SSC30813,24,17,46,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,7,3,11,12,7,19,46,30,74
SSC30814,76,61,138,0,0,0,0,0,0,0,0,0,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,0,0,0,0,0,7,3,8,5,3,10,88,68,153
SSC30815,1766,1734,3502,125,119,248,21,23,41,3,5,8,334,300,634,3,4,7,3,3,7,0,3,3,3,0,3,0,3,4,0,0,0,369,344,710,157,88,249,10,4,17,663,558,1226,199,189,389,2636,2473,5112
SSC30816,37,31,70,0,0,0,0,0,0,0,0,0,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,0,0,0,0,0,0,4,3,9,4,13,10,43,48,93
SSC30817,8,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,18
SSC30818,1586,1508,3093,62,44,105,14,9,19,5,9,16,213,198,418,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,236,221,458,44,47,95,7,5,13,353,316,668,273,250,521,2210,2074,4281
SSC30819,79,65,144,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,9,9,17,89,75,160
SSC30820,60,77,138,3,0,3,0,0,0,0,0,0,16,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,22,0,0,0,0,0,0,17,13,31,3,9,8,84,89,179
SSC30821,7,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,13,13,23
SSC30822,803,842,1647,36,39,72,4,7,9,3,0,3,104,118,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,120,238,3,3,5,0,0,0,146,166,310,63,64,128,1014,1068,2080
SSC30823,9,20,28,0,0,0,0,0,0,0,0,0,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,0,0,0,0,0,0,6,5,7,0,0,3,16,25,36
SSC30824,1377,1416,2791,21,22,43,7,8,13,3,7,13,190,205,399,4,5,9,3,3,3,0,0,0,3,0,3,0,0,0,0,0,0,216,223,442,12,8,17,6,4,10,254,258,512,153,182,340,1780,1857,3646
SSC30825,7286,7475,14763,380,390,768,59,73,132,27,29,59,836,909,1741,0,0,3,8,3,17,6,3,6,0,0,3,6,7,10,0,0,0,945,1030,1971,45,51,95,46,20,67,1410,1493,2900,900,1048,1948,9597,10008,19610
SSC30826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30827,670,715,1381,18,22,33,16,19,34,3,0,10,177,192,367,0,0,0,0,0,0,0,0,0,13,10,18,0,0,3,0,0,0,209,223,432,4,0,5,4,4,6,233,254,485,79,69,148,978,1032,2011
SSC30828,7,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,13
SSC30829,91,67,156,8,3,6,0,0,4,0,0,0,5,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,22,0,0,0,0,0,0,14,12,31,14,6,24,123,85,208
SSC30830,1507,1449,2958,86,102,182,3,4,3,10,8,15,210,264,478,0,0,3,0,3,7,0,0,0,10,7,15,0,0,0,0,0,0,236,289,523,3,3,5,13,13,29,336,409,748,223,220,448,2064,2082,4143
SSC30831,56,43,98,0,0,0,0,5,5,0,0,0,9,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,29,0,0,0,0,0,0,10,18,29,5,7,13,78,67,138
SSC30832,25,23,55,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,4,5,7,34,17,52,61,44,106
SSC30833,74,70,146,4,0,4,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,8,7,16,10,3,14,93,81,174
SSC30834,118,110,230,0,0,5,3,3,10,0,0,0,8,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,26,0,0,0,0,0,0,11,14,32,20,17,40,153,140,300
SSC30835,393,433,825,4,11,14,3,4,9,0,0,0,42,40,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,45,95,0,0,0,3,0,3,51,56,110,63,46,114,517,536,1047
SSC30836,408,348,758,18,7,26,6,0,11,0,0,0,61,55,117,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,53,127,0,3,3,7,0,7,91,68,156,67,50,115,563,459,1029
SSC30837,61,49,109,3,9,11,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,8,7,18,11,12,23,81,65,146
SSC30838,32,41,69,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,3,3,3,5,38,46,79
SSC30839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30840,122,112,230,0,0,0,0,0,0,0,0,0,13,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,25,0,0,0,0,0,0,12,7,22,17,18,31,148,140,288
SSC30841,181,144,328,3,3,7,0,0,0,0,0,0,6,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,20,0,0,0,0,0,0,14,18,29,16,6,24,207,169,382
SSC30842,11,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,13,18,24,49
SSC30843,6,3,11,0,0,0,3,0,3,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0,5,4,7,0,0,3,11,8,17
SSC30844,208,198,400,9,4,13,3,3,6,0,0,0,9,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,22,0,3,3,0,0,0,24,13,33,22,18,42,250,232,478
SSC30845,14,27,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,18,33,50
SSC30846,22,17,39,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,5,30,20,47
SSC30847,686,735,1419,22,20,43,6,9,17,4,6,14,101,110,211,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,121,129,251,6,6,16,3,5,8,151,166,312,67,84,150,900,978,1883
SSC30848,32,24,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,35,26,56
SSC30849,540,528,1068,7,7,11,3,4,7,0,5,4,57,66,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,75,137,3,5,8,3,0,3,76,84,161,87,81,164,699,700,1395
SSC30850,17,10,25,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,3,3,8,0,0,0,16,17,36
SSC30851,433,391,827,13,20,31,0,3,3,0,0,0,30,33,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,62,0,0,0,0,0,4,45,53,101,59,47,111,545,497,1040
SSC30852,136,87,219,9,10,26,0,0,0,0,0,0,5,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,16,0,3,3,0,0,0,21,20,44,53,31,77,203,134,343
SSC30853,64,48,116,4,3,5,0,0,0,0,0,0,4,3,9,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,8,10,13,0,0,0,0,0,0,16,12,25,19,16,29,96,76,171
SSC30854,49,37,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,51,41,93
SSC30855,328,301,635,7,7,19,0,0,0,0,0,0,44,49,96,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,102,5,0,6,0,0,0,65,60,122,52,52,102,444,415,857
SSC30856,26,23,46,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,3,0,3,25,27,52
SSC30857,255,230,484,10,14,27,3,0,9,0,0,0,5,11,20,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,14,28,6,0,5,0,0,0,32,31,64,42,37,78,337,295,630
SSC30858,36,26,59,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,5,0,3,3,3,12,39,32,74
SSC30859,67,55,124,4,0,3,0,0,0,0,0,0,0,3,8,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,9,8,14,7,10,21,78,73,153
SSC30860,47,32,79,0,0,3,0,0,0,0,0,0,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,0,0,0,3,9,11,4,0,7,53,36,95
SSC30861,9,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,10,8,16
SSC30862,42,39,89,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,51,43,100
SSC30863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30864,46,42,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,54,49,100
SSC30865,23,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,21,17,40
SSC30866,146,128,273,5,9,15,4,0,4,0,0,3,30,19,53,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,36,24,57,0,5,9,0,0,0,48,37,89,19,12,32,205,181,390
SSC30867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30868,260,232,492,4,5,12,0,0,0,0,0,0,33,26,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,61,0,0,0,0,0,3,42,33,79,25,18,48,328,283,612
SSC30869,1686,1712,3401,51,53,105,6,10,15,7,5,13,284,300,582,0,3,3,0,0,3,0,0,0,4,5,7,0,5,5,0,0,0,298,322,627,50,56,114,6,0,12,412,436,848,229,229,462,2331,2381,4711
SSC30870,46,55,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,9,4,7,56,57,115
SSC30871,621,611,1233,11,9,20,3,3,8,0,0,0,34,30,61,4,6,7,0,0,0,0,0,0,4,5,5,0,0,0,0,0,0,47,44,83,0,4,3,3,0,5,57,53,108,12,14,23,690,680,1366
SSC30872,1342,1342,2687,39,36,80,18,29,46,20,18,36,138,141,284,0,0,0,3,3,7,3,3,3,4,0,4,0,3,3,0,0,0,184,200,381,9,21,33,0,0,3,229,259,495,113,136,253,1693,1739,3430
SSC30873,13,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,16,13,29
SSC30874,41,33,75,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,3,7,10,3,14,55,44,97
SSC30875,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,7,12,9,20
SSC30876,43,51,93,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,4,3,9,5,9,14,48,65,112
SSC30877,2331,2399,4731,238,271,505,33,46,80,24,53,79,628,725,1358,16,17,34,3,17,26,4,7,8,17,17,36,13,24,34,0,0,0,746,899,1645,82,113,202,16,12,32,1081,1298,2380,297,250,556,3719,3949,7662
SSC30878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30879,35,40,76,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,3,0,0,0,5,7,7,5,3,12,50,44,94
SSC30880,57,50,110,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,0,0,0,0,0,0,3,4,11,7,3,17,72,62,133
SSC30881,277,268,545,0,0,0,0,0,3,0,0,0,25,22,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,51,3,3,8,0,0,0,35,28,60,37,31,64,342,329,672
SSC30882,600,631,1235,12,19,30,0,0,0,0,4,4,91,113,201,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,96,119,217,12,11,16,5,3,7,116,155,272,100,85,185,822,873,1695
SSC30883,1707,1816,3522,47,34,79,9,19,27,0,0,3,225,263,490,9,6,11,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,250,284,541,32,39,76,0,0,0,335,364,693,99,95,192,2135,2276,4410
SSC30884,57,43,99,0,3,7,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,0,0,0,0,0,0,5,6,12,4,8,10,67,53,121
SSC30885,27,21,45,3,4,7,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,6,3,12,3,3,8,40,26,66
SSC30886,69,60,127,0,4,6,0,0,0,0,0,0,7,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,15,0,0,0,0,0,0,4,17,24,7,6,22,85,83,171
SSC30887,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7
SSC30888,14,19,39,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,18,21,39
SSC30889,116,96,208,3,3,9,0,0,0,0,0,0,20,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,29,0,0,0,0,0,0,17,15,38,17,9,25,154,123,275
SSC30890,9,5,14,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,3,3,8,0,3,3,9,11,23
SSC30891,3,3,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,5,4,12
SSC30892,132,126,255,6,5,12,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,0,0,0,0,0,0,8,11,20,28,22,50,166,162,326
SSC30893,220,233,453,18,22,41,3,0,7,0,0,0,19,29,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,57,4,3,5,0,0,0,45,56,102,18,20,39,281,310,588
SSC30894,16,23,42,0,0,0,3,0,5,0,0,0,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,14,0,0,0,0,0,0,10,7,14,6,9,19,37,39,77
SSC30895,78,69,143,0,0,0,0,0,0,0,0,0,5,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,21,0,0,0,0,0,0,8,17,20,17,4,17,96,92,188
SSC30896,216,220,438,0,3,7,0,0,0,0,0,0,22,19,46,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,27,18,47,0,4,3,0,0,0,27,28,54,25,36,63,272,286,558
SSC30897,59,45,101,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,3,6,10,12,15,68,62,126
SSC30898,99,95,193,0,0,0,0,0,0,0,0,0,10,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,13,0,0,0,0,0,0,8,10,16,19,11,34,128,113,245
SSC30899,24,23,46,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,3,3,5,9,0,0,3,31,25,54
