SAL_CODE_2021,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SAL10299,0,0,0,0,0,0,0,3,7,70,58,25,144,13,9,18,164,223,8,396
SAL10300,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,7
SAL10301,0,0,0,0,0,0,0,0,0,71,45,12,128,6,6,10,136,94,3,230
SAL10302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL10303,0,0,0,0,0,0,3,9,10,98,76,30,203,7,8,12,217,306,10,533
SAL10304,0,0,0,0,0,0,0,4,8,124,108,36,272,14,6,14,285,188,6,481
SAL10305,0,0,0,0,0,0,0,0,0,5,7,8,17,0,0,0,17,19,0,38
SAL10306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10307,0,0,0,0,0,0,0,0,0,14,17,3,35,0,0,0,35,25,0,58
SAL10308,0,3,0,0,0,3,0,0,3,67,38,8,113,4,0,3,118,33,0,151
SAL10309,0,0,0,0,0,0,0,0,0,64,43,10,120,0,0,3,123,44,0,168
SAL10310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10311,0,0,0,0,0,0,0,0,0,10,10,0,17,0,0,0,17,12,0,31
SAL10312,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,6,0,0,9
SAL10313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10315,0,0,0,0,0,0,0,0,0,18,11,0,36,0,0,3,36,16,0,55
SAL10316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10317,0,0,0,0,0,0,0,0,0,13,12,0,23,0,0,0,24,22,0,41
SAL10318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
SAL10319,0,0,0,0,0,0,0,0,0,3,9,3,13,0,0,0,13,10,0,22
SAL10320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10321,0,0,0,0,0,0,0,0,3,21,17,0,45,0,0,3,52,32,0,79
SAL10322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10324,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,4
SAL10325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL10328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10329,0,0,0,0,0,0,0,0,0,28,16,8,47,0,0,0,47,42,3,93
SAL10330,0,0,0,0,0,0,3,4,4,96,78,33,214,11,10,18,231,245,6,482
SAL10331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10332,0,0,0,0,0,0,0,0,0,8,8,0,12,0,0,0,12,0,0,18
SAL10333,0,3,0,0,0,3,4,7,16,227,149,44,414,12,10,24,439,385,8,833
SAL10334,0,0,0,0,0,0,0,0,0,54,12,11,73,5,3,4,82,114,4,197
SAL10335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10339,0,0,0,0,0,0,4,8,16,46,38,27,114,11,10,19,140,331,12,484
SAL10340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SAL10343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL10345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,4
SAL10346,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,8,5,0,13
SAL10347,0,3,0,0,0,3,4,0,7,36,40,12,82,3,3,8,90,62,0,148
SAL10348,0,0,0,0,0,0,0,0,0,7,0,4,6,0,0,0,6,4,0,12
SAL10349,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,3
SAL10350,0,0,0,0,0,0,0,0,3,31,33,10,73,0,0,0,71,38,0,109
SAL10351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10353,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,8
SAL10354,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,3,0,11
SAL10355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10356,0,0,0,0,0,0,0,0,0,4,4,0,7,0,0,0,7,0,0,7
SAL10357,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,10,0,19
SAL10358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL10361,0,0,0,0,0,0,0,0,0,5,5,5,11,0,0,0,11,8,0,18
SAL10362,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
SAL10363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10364,0,0,0,0,0,0,3,0,6,6,14,4,20,0,4,3,28,44,0,73
SAL10365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SAL10367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10369,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,8,0,0,7
SAL10370,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,5
SAL10371,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,9,12,0,19
SAL10372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL10373,0,0,0,0,0,0,0,0,0,39,18,8,64,5,5,7,70,19,0,86
SAL10374,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5
SAL10375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10376,0,0,0,0,0,0,0,0,5,38,22,10,67,0,0,3,70,49,0,120
SAL10377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10378,0,0,0,0,0,0,0,0,0,20,19,13,54,0,9,6,57,102,0,160
SAL10379,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6
SAL10380,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,4
SAL10381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL10382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10383,0,0,0,0,0,0,0,0,0,5,5,4,15,0,0,0,21,7,0,25
SAL10384,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,13,6,0,17
SAL10385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10386,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,8
SAL10387,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,11
SAL10388,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,10
SAL10389,0,3,0,0,0,3,0,0,3,50,45,4,100,0,5,5,104,62,0,163
SAL10390,0,0,0,0,0,0,0,0,0,38,39,10,82,3,0,5,91,71,6,160
SAL10391,0,0,0,0,0,0,0,10,10,43,38,21,96,6,7,13,109,190,10,309
SAL10392,0,0,0,0,0,0,0,4,0,61,61,13,147,5,6,10,148,92,0,248
SAL10393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10394,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,4,3,0,9
SAL10395,0,0,0,0,0,0,0,0,0,42,19,9,64,4,0,0,72,38,0,110
SAL10396,3,3,0,0,0,3,11,16,31,545,331,143,1021,35,34,69,1092,1083,28,2201
SAL10397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10398,0,0,0,0,0,0,0,0,0,21,30,4,58,5,4,6,64,63,0,128
SAL10399,0,0,0,0,0,0,0,0,0,34,15,8,61,3,0,3,63,41,0,104
SAL10400,0,0,0,0,0,0,0,0,0,13,0,6,12,0,0,0,12,15,0,24
SAL10401,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,7
SAL10402,0,0,0,0,0,0,0,3,5,60,32,18,111,0,3,3,117,85,4,203
SAL10403,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,3,0,0,3
SAL10404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10405,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,6,3,0,9
SAL10406,0,0,0,0,0,0,0,6,6,121,69,15,206,5,4,8,222,97,5,324
SAL10407,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,4,0,8
SAL10408,0,0,0,0,0,0,0,0,0,3,0,0,9,0,4,5,4,4,0,8
SAL10409,0,0,0,0,0,0,0,0,0,59,30,5,96,7,3,16,107,63,3,172
SAL10410,0,0,0,0,0,0,0,0,6,144,76,27,250,9,8,10,260,112,3,378
SAL10411,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,10,0,0,10
SAL10412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10413,0,0,0,0,0,0,0,0,0,18,18,5,37,3,0,6,40,19,0,64
SAL10414,0,0,0,0,0,0,0,5,6,93,100,41,233,14,12,29,256,202,3,469
SAL10415,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,4,0,12
SAL10416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10419,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,5,0,0,5
SAL10420,0,0,0,0,0,0,0,0,0,23,15,0,41,0,0,0,41,17,6,57
SAL10421,0,0,0,0,0,0,3,6,7,94,87,13,188,7,7,14,207,112,3,319
SAL10422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10423,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5
SAL10424,0,0,0,0,0,0,0,0,0,19,11,0,28,0,0,0,29,10,0,37
SAL10425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10427,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,7
SAL10428,0,0,0,0,0,0,0,0,0,10,8,0,13,0,0,0,13,8,0,26
SAL10429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SAL10432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10433,0,0,0,0,0,0,0,0,0,5,6,0,15,0,0,5,23,11,0,30
SAL10434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10437,0,0,0,0,0,0,0,0,5,0,5,3,8,0,0,0,8,9,0,19
SAL10438,0,0,0,0,0,0,0,0,0,40,59,6,108,0,8,8,112,50,0,162
SAL10439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL10440,0,0,0,0,0,0,12,5,11,10,7,0,17,0,3,0,20,42,5,70
SAL10441,0,0,0,0,0,0,0,0,0,10,11,0,26,0,0,0,26,19,0,47
SAL10442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10443,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,3
SAL10444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL10445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10447,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
SAL10448,0,0,0,0,0,0,0,5,6,22,33,11,65,3,0,7,72,86,6,162
SAL10449,0,0,0,0,0,0,0,0,0,12,15,0,33,0,0,0,31,7,0,40
SAL10450,0,0,0,0,0,0,0,0,0,51,32,8,90,4,0,3,95,22,0,118
SAL10451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10452,0,3,0,0,0,3,0,6,9,94,103,22,218,3,9,12,227,176,4,403
SAL10453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10454,0,0,0,0,0,0,0,0,0,17,17,0,26,0,0,4,33,23,0,55
SAL10455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10456,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,8,0,0,3
SAL10457,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
SAL10458,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,8
SAL10459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL10460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,15
SAL10462,0,0,0,0,0,0,0,0,0,91,62,17,176,4,3,7,184,69,0,252
SAL10463,0,0,0,0,0,0,0,0,3,96,66,10,175,7,5,8,189,105,0,291
SAL10464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10465,0,3,0,0,0,3,0,7,9,125,50,15,184,3,0,7,186,107,10,304
SAL10466,0,0,0,0,0,0,3,6,6,57,62,17,138,3,0,3,141,97,4,240
SAL10467,0,0,0,0,0,0,0,0,0,21,7,4,26,0,0,0,26,14,0,43
SAL10468,0,0,0,0,0,0,0,0,0,31,31,6,74,0,0,9,76,41,0,117
SAL10469,0,0,0,0,0,0,4,6,6,114,85,38,232,12,10,20,256,487,9,748
SAL10470,0,0,0,0,0,0,0,5,3,71,38,34,140,5,6,15,156,244,8,408
SAL10471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL10472,0,0,0,0,0,0,0,0,0,34,29,0,61,6,0,7,60,38,0,102
SAL10473,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,3,5,0,8
SAL10474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10475,0,0,0,0,0,0,0,0,0,14,12,8,33,4,0,0,33,31,0,66
SAL10476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10479,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,4,0,4
SAL10480,0,0,0,0,0,0,0,0,0,30,22,9,60,0,4,4,61,26,0,96
SAL10481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10485,0,0,0,0,0,0,0,0,0,5,8,3,13,0,0,0,14,10,0,20
SAL10486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL10488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10492,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
SAL10493,0,0,0,0,0,0,0,0,0,25,30,4,55,0,0,3,56,46,0,107
SAL10494,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,6
SAL10495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10499,0,0,0,0,0,0,0,0,0,16,9,0,28,0,0,0,24,7,0,33
SAL10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10501,0,0,0,0,0,0,0,0,0,8,12,5,22,0,0,0,22,30,0,55
SAL10502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL10505,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,9
SAL10506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SAL10508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10510,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,5,0,8
SAL10511,0,0,0,0,0,0,0,0,0,3,6,3,12,0,0,0,12,0,0,13
SAL10512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10513,0,4,0,0,0,4,0,7,14,90,70,27,193,7,16,20,212,456,6,673
SAL10514,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL10515,0,4,0,0,0,4,4,3,12,214,113,30,358,3,0,6,361,154,6,522
SAL10516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10520,0,0,0,0,0,0,3,0,7,23,8,0,36,5,0,5,37,57,0,96
SAL10521,0,0,0,0,0,0,0,0,4,58,18,0,79,0,0,0,84,34,0,116
SAL10522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL10523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10524,0,0,0,0,0,0,0,0,0,23,15,7,42,0,0,0,46,29,0,79
SAL10525,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL10526,0,0,0,0,0,0,0,0,0,32,10,6,50,0,0,0,50,16,0,67
SAL10527,0,0,0,0,0,0,0,0,5,13,24,3,37,5,3,10,47,88,0,138
SAL10528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SAL10530,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,5
SAL10531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10533,0,0,0,0,0,0,0,0,0,7,0,0,15,0,0,0,15,11,0,26
SAL10534,0,0,0,0,0,0,0,0,8,108,94,15,212,4,4,8,222,147,5,374
SAL10535,0,0,0,0,0,0,0,9,9,7,19,3,33,0,3,3,36,57,6,95
SAL10536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10537,0,0,0,0,0,0,3,0,3,60,36,10,108,0,4,9,114,54,0,171
SAL10538,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,8,8,0,11
SAL10539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10540,3,6,0,0,0,6,3,5,11,179,89,53,321,13,14,24,343,282,4,630
SAL10541,0,0,0,0,0,0,0,0,6,5,0,0,5,0,0,0,5,4,0,3
SAL10542,0,0,0,0,0,0,0,0,0,11,11,0,23,0,0,0,23,11,0,37
SAL10543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10544,0,0,0,0,0,0,0,0,0,16,15,0,39,0,4,4,42,16,0,55
SAL10545,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,8,6,0,16
SAL10546,0,0,0,0,0,0,0,0,0,38,10,6,49,0,0,5,59,20,0,74
SAL10547,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,4,0,5
SAL10548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10549,0,0,0,0,0,0,4,0,4,7,11,8,22,0,3,3,24,38,0,63
SAL10550,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6
SAL10551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL10552,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5
SAL10553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10554,0,3,0,0,0,3,0,0,0,72,38,9,119,5,0,5,127,67,3,197
SAL10555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10556,0,0,0,0,0,0,0,0,0,10,0,0,13,0,0,0,13,0,0,17
SAL10557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10558,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,3
SAL10559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10560,0,0,0,0,0,0,0,0,0,17,11,0,30,3,0,3,27,39,0,66
SAL10561,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
SAL10562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SAL10564,0,3,0,0,0,3,0,0,3,3,0,0,7,0,0,0,7,0,0,10
SAL10565,0,0,0,0,0,0,0,0,0,3,6,0,11,0,0,0,11,0,0,13
SAL10566,0,0,0,0,0,0,0,0,0,122,65,30,217,9,4,14,231,187,0,421
SAL10567,0,0,0,0,0,0,0,0,0,10,10,0,16,0,0,0,16,15,0,36
SAL10568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL10570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10572,0,0,0,0,0,0,0,7,8,18,17,3,36,0,0,0,36,37,3,82
SAL10573,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6
SAL10574,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,9
SAL10575,0,0,0,0,0,0,0,0,0,31,20,6,53,3,0,3,55,21,0,76
SAL10576,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,3
SAL10577,0,0,0,0,0,0,0,0,0,8,6,3,18,0,0,0,19,8,0,27
SAL10578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10580,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,7,3,0,13
SAL10581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10586,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,8,11,3,23
SAL10587,0,0,0,0,0,0,0,0,0,6,0,4,10,0,0,0,8,12,0,24
SAL10588,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,6,8,0,13
SAL10589,6,10,0,0,0,10,10,8,29,298,202,55,552,19,17,41,592,467,13,1067
SAL10590,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,7
SAL10591,0,0,0,0,0,0,0,5,5,75,38,10,123,0,0,3,124,53,7,187
SAL10592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10593,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,0,0,7
SAL10594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL10596,0,0,0,0,0,0,0,0,0,5,5,0,11,0,0,0,13,17,0,27
