SAL_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SAL32107,0,9,0,105,3,0,0,0,0,0,0,0,0,4,59,72,0,0,0,0,0,0,0,0,0,5,7,17,448,56,9,259,60,175,23,94,27,511,71,1724
SAL32108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL32109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,15,5,3,0,0,0,23,5,78
SAL32110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,11
SAL32111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL32112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL32113,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,17,4,3,12,5,9,0,0,0,14,7,73
SAL32114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,18
SAL32115,0,5,0,17,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,0,0,0,0,0,4,29,13,0,24,0,18,3,15,3,75,17,193
SAL32116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,16
SAL32117,0,5,0,60,3,0,0,0,0,0,0,5,0,5,41,53,0,0,0,0,0,0,0,0,0,18,22,48,305,96,13,283,49,149,25,110,28,581,81,1724
SAL32118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SAL32119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,4,0,4,0,15,3,42
SAL32120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,14
SAL32122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,3,0,0,0,10,4,34
SAL32124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13
SAL32125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL32126,0,0,0,51,0,0,0,0,0,0,0,0,0,0,34,39,0,0,0,0,0,0,0,0,0,3,0,7,121,20,12,70,9,72,4,23,9,93,32,469
SAL32127,0,0,0,31,0,0,0,0,0,3,0,0,0,0,13,20,0,0,0,0,0,0,0,0,0,0,0,7,151,7,6,55,13,50,4,24,12,127,18,473
SAL32128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32129,0,39,0,504,0,0,0,0,0,0,0,0,0,4,49,60,3,0,0,0,0,0,0,0,0,0,6,8,555,107,24,254,52,162,28,95,15,303,63,1660
SAL32130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,9,0,3,0,9,0,29
SAL32131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,0,0,6,8,18
SAL32132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,14
SAL32133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,7,0,0,0,9,0,19,5,56
SAL32134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32135,0,5,0,104,0,0,0,0,0,0,0,0,0,0,16,18,0,0,0,0,0,0,0,0,0,0,3,3,168,26,4,71,14,49,8,33,5,80,18,475
SAL32136,0,7,0,128,0,0,0,0,0,0,0,0,0,0,28,29,0,0,0,0,0,0,0,0,0,6,6,14,162,32,4,121,24,74,13,58,10,343,34,863
SAL32137,5,37,0,416,3,0,0,0,0,0,0,0,0,0,37,44,0,0,0,0,0,4,0,0,0,3,7,14,631,77,13,203,60,118,20,52,13,189,46,1417
SAL32138,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,3,38,5,3,15,11,16,0,5,0,36,8,143
SAL32139,0,0,0,40,0,0,0,0,0,0,0,0,0,0,56,55,0,0,0,0,0,0,0,0,0,11,12,20,225,41,3,172,17,98,11,69,14,278,69,1003
SAL32140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32142,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,6,34,7,0,14,0,17,0,8,0,102,8,188
SAL32143,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,0,0,8,6,29
SAL32144,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,22,15,0,14,3,19,4,14,3,62,6,161
SAL32145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,11
SAL32146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,10
SAL32147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL32148,0,3,0,28,0,0,0,5,0,0,0,0,0,0,21,28,0,0,0,0,0,0,0,0,0,6,0,10,91,15,4,54,13,65,3,54,20,326,27,678
SAL32149,0,0,0,13,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,63,14,5,46,8,16,3,11,4,25,6,200
SAL32150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
SAL32151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10
SAL32152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,8
SAL32154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32155,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,9,0,10,0,8,0,25,0,66
SAL32156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32157,0,0,0,13,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,5,0,5,32,7,0,16,0,11,3,15,0,65,17,169
SAL32158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL32160,0,52,0,151,0,0,0,0,0,0,0,0,0,0,30,34,0,0,0,0,0,0,0,0,0,9,4,9,74,59,9,75,8,44,6,83,16,424,36,842
SAL32161,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,3,5,17,6,36
SAL32162,0,49,0,170,0,0,0,0,0,0,0,0,0,11,58,66,0,4,0,0,0,0,0,0,0,14,10,28,121,86,19,111,26,92,31,116,29,870,73,1576
SAL32163,0,6,0,89,0,0,0,0,0,0,0,0,0,0,61,65,0,0,4,0,0,0,0,0,0,7,8,24,209,36,12,142,17,120,13,57,20,395,69,1090
SAL32164,0,4,0,181,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,0,0,0,0,0,0,0,0,0,256,37,8,110,20,54,11,40,13,110,21,686
SAL32165,0,0,0,7,0,0,0,0,0,0,0,0,0,3,17,15,0,0,0,0,0,0,0,0,0,0,0,3,33,3,0,11,0,9,0,9,0,17,16,94
SAL32166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,10
SAL32167,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,15,5,3,5,12,4,21,0,82
SAL32168,0,0,0,10,0,0,0,0,0,0,0,0,0,5,6,11,0,0,0,0,0,0,0,0,0,5,5,3,39,4,5,30,9,27,3,16,6,86,13,244
SAL32169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4
SAL32170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL32171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
SAL32172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,12,0,7,0,4,0,20,4,55
SAL32173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10
SAL32174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
SAL32175,0,0,0,25,0,0,0,0,0,0,0,0,0,4,15,16,0,0,0,0,0,0,0,0,0,4,5,5,95,8,6,73,22,51,9,26,8,107,16,421
SAL32176,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,5,0,5,8,8,0,9,0,14,0,6,0,57,5,118
SAL32177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,11
SAL32178,0,0,0,132,0,0,0,0,0,0,0,3,0,6,84,97,0,0,0,0,0,0,0,0,0,9,10,22,463,76,20,277,69,196,49,98,26,602,96,1964
SAL32179,0,7,0,41,0,0,0,0,0,0,0,0,0,3,56,63,0,0,3,0,0,0,0,0,0,5,4,10,141,15,11,86,10,46,4,47,7,217,62,655
SAL32180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL32181,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,24,8,5,21,7,15,3,15,5,60,3,156
SAL32182,0,5,0,13,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,12,5,8,3,10,0,85,3,156
SAL32183,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,6,0,18
SAL32184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,3,12
SAL32185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
SAL32186,0,0,0,27,0,0,0,0,0,0,0,0,0,0,18,20,0,0,0,0,0,0,0,0,0,3,0,3,80,14,3,49,12,26,0,22,6,92,20,333
SAL32187,0,7,0,106,0,0,0,0,0,0,0,0,0,0,38,39,0,0,0,3,0,0,0,0,0,4,0,12,184,26,3,88,6,59,8,34,9,135,40,579
SAL32188,0,3,0,83,0,0,0,0,0,0,0,0,0,0,14,19,0,0,0,0,0,0,0,0,0,4,4,8,180,29,5,78,24,34,14,17,11,79,14,489
SAL32189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32190,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,3,41,3,0,25,4,21,0,16,4,120,11,249
SAL32191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,18
SAL32192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL32193,0,0,0,78,0,0,0,0,0,0,0,0,0,0,15,18,0,0,0,0,0,0,0,0,0,0,0,0,142,17,4,57,33,42,3,19,3,93,17,428
SAL32194,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,6,0,7,0,3,0,16,4,46
SAL32195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9
SAL32196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,17
SAL32197,0,0,0,201,0,0,0,0,0,0,0,0,0,0,55,67,0,0,0,0,0,0,0,0,0,3,5,11,608,76,11,310,69,147,32,74,22,196,70,1613
SAL32198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,14
SAL32199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL32202,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
SAL32203,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,8,0,6,0,7,0,15,5,45
SAL32204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32205,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,6,0,6,0,0,0,13,0,40
SAL32206,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,7,0,0,0,0,0,18,4,51
SAL32207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SAL32208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,7,0,0,0,13,7,46
SAL32209,0,0,0,8,0,0,0,0,0,3,0,0,0,6,25,37,3,0,0,0,0,0,0,0,0,6,3,14,89,11,6,44,12,48,0,33,9,194,37,472
SAL32210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32211,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,32,11,0,29,9,29,0,14,4,88,8,220
SAL32212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
SAL32213,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,6,4,0,0,41,0,67
SAL32214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,16
SAL32215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL32216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,15,0,32
SAL32217,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,5,0,17
SAL32218,0,0,0,30,3,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,36,7,0,22,6,20,0,11,0,64,6,181
SAL32219,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,12
SAL32220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6
SAL32221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL32223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,8
SAL32224,0,0,0,6,0,0,0,0,0,3,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,20,8,18,4,7,5,68,11,174
SAL32225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL32226,0,0,0,8,0,0,0,0,0,0,0,0,0,0,28,25,0,0,0,0,0,0,0,0,0,0,0,0,98,9,0,41,9,24,0,7,0,35,28,257
SAL32227,0,0,0,45,0,0,0,0,0,0,0,0,0,0,27,32,0,0,0,0,0,0,0,0,0,5,0,5,112,9,3,45,11,37,5,15,8,107,29,387
SAL32228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,4
SAL32229,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL32230,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,19
SAL32231,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,4,3,0,23
SAL32232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7
SAL32234,0,0,0,66,0,0,0,0,0,0,0,0,4,0,44,55,0,0,0,0,3,0,0,0,0,11,7,23,315,42,20,197,33,143,11,69,20,406,56,1320
SAL32235,0,6,0,42,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,0,0,0,0,0,4,0,7,128,13,10,66,15,37,4,22,9,83,24,396
SAL32236,0,6,0,97,0,0,0,0,0,0,0,0,0,0,28,30,0,0,0,0,0,0,0,0,0,6,5,10,134,32,5,93,17,63,7,47,8,385,35,830
SAL32237,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,7,0,6,0,0,0,8,4,33
SAL32238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6
SAL32239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,3,0,0,0,9,0,32
SAL32240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,3,0,0,0,0,0,19
SAL32241,0,5,0,66,0,0,0,0,0,0,0,0,0,5,46,49,0,3,0,0,0,0,0,0,0,10,10,18,256,48,19,193,44,120,19,78,17,344,55,1192
SAL32242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
SAL32243,0,0,0,93,0,0,0,0,0,0,0,0,0,0,28,30,0,0,0,0,0,0,0,0,0,0,0,4,278,35,9,99,35,77,15,43,6,216,39,850
SAL32244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7
SAL32245,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,6,0,5,5,6,0,10,0,14,0,14,0,80,13,137
SAL32246,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,0,0,0,0,0,0,6,3,21,3,0,18,0,14,0,9,8,83,17,180
SAL32247,0,0,0,5,0,0,0,0,4,0,0,0,0,0,21,24,0,0,0,0,0,0,0,0,0,4,4,5,43,15,7,40,3,23,5,18,8,176,19,362
SAL32248,0,0,0,74,0,0,0,0,0,0,0,0,0,5,54,65,0,0,0,0,0,0,0,0,0,3,11,18,302,59,19,212,55,130,30,95,19,349,75,1343
SAL32249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,9
SAL32250,0,8,0,291,0,0,0,0,0,0,0,0,0,0,33,38,0,0,0,0,0,0,0,0,0,0,0,0,331,48,16,150,33,83,24,62,14,139,33,930
SAL32251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,10,0,0,4,3,0,11,0,36
SAL32252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,5,0,0,0,0,9,27
SAL32253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,11,4,27
SAL32254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32255,0,0,0,25,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,166,15,0,69,16,39,3,10,3,49,11,376
SAL32256,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,3,22,4,0,13,3,17,0,9,0,35,4,106
SAL32257,3,11,0,214,0,0,0,4,0,0,0,0,0,6,80,93,0,0,5,0,0,0,0,0,0,7,8,21,413,100,22,287,45,150,30,121,30,559,98,1850
SAL32258,0,10,0,53,0,0,0,0,0,0,0,0,0,0,18,17,0,0,0,0,0,0,0,0,0,0,0,9,75,30,3,51,9,41,9,43,3,168,20,451
SAL32259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12
SAL32260,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,14,0,0,5,0,3,0,4,0,36,8,76
SAL32261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
