SA2_MAINCODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
301011001,0,0,0,25,3,0,0,4,0,8,0,0,0,8,64,92,0,0,0,0,0,0,0,0,0,12,8,16,410,57,12,242,24,180,11,103,20,450,78,1591
301011002,0,6,0,60,0,0,0,0,0,3,0,0,0,0,35,47,0,0,0,3,0,0,0,0,0,3,0,8,149,18,0,90,7,63,4,44,5,231,41,649
301011003,3,7,0,70,0,0,0,3,0,0,0,0,0,5,53,75,4,0,0,0,0,4,0,0,0,11,4,20,334,48,10,183,20,173,8,107,20,597,72,1568
301011004,0,3,0,58,10,0,0,6,0,8,0,0,3,13,75,108,0,0,0,3,0,0,0,0,3,14,3,25,453,93,16,247,20,191,10,97,25,557,88,1805
301011005,0,0,0,14,0,0,0,0,0,0,0,0,0,0,24,31,3,0,0,0,0,0,0,0,3,4,0,8,102,12,4,48,5,45,5,27,11,137,30,427
301011006,3,5,0,90,0,0,0,0,0,3,0,0,0,4,68,81,3,0,0,0,0,0,0,0,0,5,4,19,229,56,7,176,18,120,4,80,19,440,78,1215
301021007,0,26,0,146,4,0,0,3,0,4,0,0,0,9,88,109,3,0,0,0,0,0,0,0,0,21,16,40,285,80,9,205,16,169,11,135,22,827,114,1869
301021008,0,4,0,52,3,0,0,0,0,0,0,0,0,3,35,44,0,0,0,0,0,0,0,0,0,10,0,9,111,26,5,70,13,61,8,54,3,301,38,693
301021009,0,5,0,64,4,0,0,0,0,3,0,0,0,6,84,100,3,3,0,0,0,0,0,0,3,13,12,39,350,60,8,201,23,163,15,109,23,618,103,1679
301021011,0,4,0,53,0,0,0,0,0,3,0,0,0,3,41,47,0,0,3,0,0,0,0,0,0,4,3,10,227,28,10,122,20,80,5,32,7,190,48,769
301021012,0,11,0,89,3,0,0,3,3,4,0,0,0,9,63,87,0,0,3,6,0,0,0,0,0,11,10,26,368,35,15,189,22,140,11,74,9,540,81,1487
301021013,0,18,0,58,4,0,0,3,0,8,0,0,0,20,85,125,3,0,0,3,0,0,0,3,0,18,10,38,292,56,11,177,17,162,4,121,18,918,107,1870
301021527,3,4,0,27,0,0,0,0,0,0,0,7,3,13,76,101,0,0,0,0,0,0,0,0,0,20,11,30,81,60,11,97,19,97,6,123,27,723,93,1337
301031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301031015,0,10,0,84,0,0,0,0,0,3,0,0,0,7,51,63,0,0,0,0,0,0,0,0,0,6,3,11,185,37,3,104,9,88,3,48,8,248,54,792
301031016,0,4,0,48,7,0,0,0,0,0,0,0,0,11,56,83,0,0,0,0,0,0,0,3,0,9,8,19,263,32,3,142,15,108,4,62,12,388,65,1081
301031017,0,0,0,34,0,0,0,0,0,0,0,0,0,0,24,20,0,0,0,0,0,0,0,0,0,0,0,5,140,5,0,50,11,37,3,17,0,66,22,361
301031018,0,0,0,35,3,0,0,0,0,3,0,5,0,3,44,49,0,0,3,3,0,3,0,0,0,6,6,17,267,20,4,101,20,87,5,54,9,262,53,871
301031019,0,3,0,60,0,0,0,0,0,0,0,0,0,3,31,31,3,0,0,0,0,0,0,0,0,3,3,9,214,17,6,88,3,83,0,30,13,141,33,641
301031020,0,6,0,85,3,0,0,4,0,0,0,3,0,10,76,105,0,0,3,0,0,0,0,0,0,7,11,17,314,39,12,164,16,131,8,84,20,402,98,1284
301031021,0,3,0,34,0,0,0,0,0,3,0,0,0,14,81,103,3,0,0,0,0,0,0,0,0,10,7,24,334,42,14,194,31,120,13,73,8,447,86,1358
302011022,0,0,0,18,4,0,0,0,0,0,0,0,0,3,26,34,0,0,0,0,0,0,0,0,0,8,0,8,183,24,6,94,13,74,3,43,6,220,26,694
302011023,0,10,0,91,0,0,0,3,0,0,0,3,0,7,27,39,0,0,0,0,0,0,0,0,0,8,0,8,140,41,3,99,6,89,5,59,7,322,37,810
302011024,0,3,0,63,7,0,4,0,0,3,0,0,0,3,41,61,0,0,0,0,0,0,0,0,0,9,4,12,234,29,8,107,14,94,4,62,13,402,57,1025
302011025,0,0,0,61,3,0,0,6,0,0,0,0,0,3,50,69,0,0,0,0,0,0,0,0,0,0,5,8,304,44,10,145,15,82,4,58,4,274,57,985
302011026,0,10,0,53,0,0,0,0,0,0,0,0,0,10,41,49,3,0,0,0,0,0,0,0,0,5,3,12,190,20,3,85,10,69,3,49,9,268,41,752
302021027,0,8,0,81,0,0,0,0,0,0,0,0,0,15,57,75,0,0,0,0,0,0,0,0,0,10,7,22,286,53,5,165,18,131,10,86,9,560,65,1395
302021028,0,3,0,24,3,0,0,3,0,0,0,0,0,4,41,57,0,0,0,0,0,0,0,0,0,4,12,13,275,42,0,132,13,98,3,60,3,285,62,983
302021029,0,4,0,40,0,0,0,0,0,0,0,0,0,6,28,34,0,0,0,0,0,0,0,0,0,3,9,18,175,18,7,89,8,50,0,41,7,254,37,682
302021030,0,0,0,21,3,0,0,0,0,3,0,0,0,9,25,36,0,0,0,0,0,0,0,0,0,0,0,5,125,13,3,57,5,33,0,25,5,146,25,447
302021031,0,4,0,141,9,0,0,8,3,0,0,0,0,0,89,107,0,0,0,0,0,0,0,0,0,6,6,10,495,56,10,230,29,121,4,53,14,207,95,1310
302021032,0,0,0,51,0,0,0,0,0,0,0,0,0,0,38,42,0,0,0,0,0,0,0,0,0,0,4,10,258,27,3,117,17,54,3,22,3,132,40,681
302021033,0,0,0,59,0,0,0,0,0,0,0,0,0,0,29,32,0,0,0,0,0,0,0,0,0,5,3,9,203,20,3,105,6,60,5,33,13,278,38,769
302021034,0,4,0,107,0,0,3,0,0,3,0,0,0,7,47,59,0,0,0,0,0,0,0,0,0,4,3,12,303,26,6,124,13,91,3,37,11,210,52,882
302031035,0,0,0,29,0,0,0,0,0,0,0,0,0,7,38,44,0,0,0,0,0,0,0,0,0,7,3,9,236,36,8,109,11,103,6,70,9,311,47,954
302031036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,13
302031037,0,0,0,21,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,55,4,0,25,0,17,3,3,0,15,10,133
302031038,0,0,0,68,0,0,0,0,0,3,0,0,0,0,28,36,0,0,0,0,0,0,0,0,0,6,0,6,254,26,6,90,14,56,4,27,4,118,33,631
302031039,3,5,0,60,11,0,0,0,0,0,0,0,0,10,55,76,0,0,0,0,0,0,0,0,0,9,0,9,287,28,7,125,14,86,8,47,13,243,57,923
302031040,0,3,0,104,7,0,0,0,0,0,0,0,0,4,92,110,4,0,0,0,0,0,0,0,0,5,3,11,586,79,17,265,32,155,10,71,13,143,103,1471
302041041,0,0,0,56,3,0,0,3,0,7,0,0,0,9,91,108,4,0,0,0,0,0,0,0,0,11,4,24,429,41,13,196,15,190,13,99,15,581,100,1693
302041042,0,0,0,52,4,0,0,3,0,0,0,3,0,10,56,80,0,0,0,0,0,0,0,0,0,8,0,14,245,32,3,145,18,83,3,45,15,292,66,951
302041043,0,0,0,12,6,0,0,0,0,0,0,0,0,3,19,30,0,0,0,0,0,0,0,0,0,0,0,5,92,8,3,43,3,39,0,34,0,91,18,340
302041044,0,8,0,54,0,0,0,0,0,0,0,0,0,5,29,38,0,0,0,0,0,0,0,0,0,3,0,9,118,24,4,80,11,66,3,44,11,197,36,578
302041045,0,0,0,41,3,0,0,4,0,0,0,0,0,9,59,85,0,0,0,0,0,0,0,0,0,9,11,26,330,57,9,193,27,129,8,76,12,337,76,1257
302041046,0,0,0,16,0,0,0,0,0,0,0,0,0,7,35,54,0,0,0,0,0,0,0,0,0,3,11,17,234,36,4,131,21,89,7,62,11,211,53,851
303011047,0,3,0,148,5,0,0,0,3,0,0,0,0,3,51,64,0,0,0,0,0,0,0,0,0,3,5,5,351,20,5,132,17,89,4,55,5,177,54,895
303011048,0,0,0,52,3,0,0,0,0,0,0,0,0,4,24,32,4,0,0,0,0,0,0,0,0,8,3,15,214,17,3,70,9,53,3,18,7,109,28,540
303011049,0,0,0,79,3,0,0,0,0,0,0,0,0,4,54,74,0,0,0,3,0,0,0,0,0,3,7,17,390,37,5,138,23,93,9,57,5,297,72,1121
303011050,0,3,0,58,3,0,0,0,0,0,0,0,0,3,31,44,3,0,0,0,0,0,0,0,0,3,0,6,259,33,3,120,11,81,4,43,4,137,36,725
303011051,0,15,0,160,0,0,0,4,0,3,0,0,0,6,66,86,0,0,0,0,0,0,0,3,0,12,0,14,274,69,7,186,17,161,8,134,16,612,78,1565
303021052,0,3,0,100,4,0,0,0,0,0,0,0,0,0,71,85,3,0,0,0,0,0,0,0,0,0,3,4,401,76,10,219,23,133,9,75,3,135,82,1166
303021053,0,12,0,189,7,0,3,0,0,0,0,0,0,7,92,119,4,0,0,0,0,0,0,0,0,5,4,14,638,102,15,280,27,162,17,80,11,309,107,1748
303021054,0,0,0,41,0,0,0,0,0,0,0,3,0,0,34,37,0,0,0,0,0,0,0,0,0,3,0,7,129,24,3,68,3,56,0,34,4,81,34,437
303021055,0,4,0,89,6,0,0,4,0,0,0,0,0,0,46,57,0,0,0,0,0,0,0,0,0,0,3,8,392,51,12,203,14,104,5,57,5,100,51,1006
303021056,0,4,0,70,6,0,0,0,0,0,0,0,0,3,42,46,0,0,0,0,0,0,0,0,0,3,0,5,230,16,4,107,13,49,0,38,10,127,44,641
303021057,0,3,0,69,5,0,0,3,0,0,0,0,0,3,35,59,0,0,0,0,0,0,0,0,0,0,0,7,242,20,3,97,15,65,7,36,6,154,42,683
303021058,0,0,0,52,0,0,0,0,0,0,0,0,0,0,28,36,0,0,0,0,0,0,0,0,0,0,0,3,176,41,3,101,10,60,3,35,3,75,30,533
303021059,0,18,0,126,3,0,0,3,0,0,0,3,0,8,58,81,0,3,0,0,0,0,0,0,0,3,4,14,278,48,0,150,18,81,7,71,7,239,67,970
303031060,0,15,0,80,0,0,0,6,0,3,0,0,0,3,63,76,0,0,0,0,0,0,0,0,0,3,12,14,266,82,6,190,9,190,9,121,22,457,78,1423
303031061,0,0,0,21,0,0,0,0,0,0,0,0,0,7,21,29,0,0,0,0,0,0,0,0,0,0,5,8,66,41,3,58,3,50,3,50,3,236,28,543
303031062,0,0,0,18,4,0,0,0,0,0,0,4,0,0,36,49,0,0,0,0,0,0,0,0,0,5,7,16,146,18,0,79,8,68,3,44,15,295,48,731
303031063,0,3,0,108,3,0,0,0,0,0,0,3,0,6,72,86,3,0,0,3,0,0,0,0,0,7,4,16,459,63,5,208,26,133,12,84,13,363,82,1454
303031064,0,7,0,70,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,6,9,130,14,5,80,7,55,7,36,6,167,31,528
303031065,0,0,0,43,4,0,0,0,0,0,0,0,0,4,46,63,0,0,0,0,0,0,0,0,0,6,3,12,216,37,12,117,13,94,11,74,3,281,53,904
303031066,0,6,0,44,0,0,0,0,0,0,0,0,0,5,41,49,0,0,0,0,0,0,0,3,0,7,5,15,195,33,3,97,14,100,9,83,4,391,45,967
303041067,0,0,0,8,0,0,0,0,0,0,0,6,0,0,10,20,0,0,0,0,0,0,0,0,0,0,3,3,104,39,3,72,5,58,0,47,3,148,12,494
303041068,0,3,0,66,4,0,0,6,0,3,0,0,0,6,50,69,0,0,0,0,0,0,0,0,0,8,3,11,365,44,12,148,23,99,4,61,8,231,54,1050
303041069,0,0,0,22,0,0,0,0,0,0,0,0,0,6,23,31,0,0,0,0,0,0,0,0,0,6,3,10,59,36,0,33,7,60,3,39,5,194,31,467
303041070,0,0,0,25,0,0,0,0,0,3,0,0,0,3,28,35,4,0,0,0,0,0,0,0,0,4,5,15,178,24,3,98,5,59,6,35,6,139,32,594
303041071,0,6,0,117,0,0,0,0,0,0,0,3,0,9,36,49,0,0,0,0,0,0,0,0,0,6,5,7,269,40,4,103,20,84,5,74,3,290,44,930
303051072,0,0,0,11,0,0,0,0,0,0,0,0,0,3,36,46,0,0,0,0,0,0,0,0,0,0,0,3,193,23,7,104,10,107,4,46,9,264,44,810
303051073,0,3,0,67,3,0,0,5,0,5,0,0,0,6,106,131,0,0,3,0,0,0,0,0,0,4,3,15,407,87,12,257,22,231,18,126,14,551,116,1851
303051074,0,0,0,14,3,0,0,0,0,0,0,0,0,3,19,23,0,0,0,0,0,0,0,0,0,0,0,3,130,12,5,45,9,54,0,18,4,65,18,356
303051075,0,0,0,56,3,0,0,0,3,0,0,0,0,3,51,70,4,0,3,0,0,0,0,0,0,6,0,14,311,47,8,160,16,151,5,62,8,330,59,1154
303051076,0,0,0,15,0,0,0,0,0,4,0,3,0,6,28,41,3,0,0,0,0,0,0,0,0,6,3,15,184,31,3,96,15,102,7,51,20,203,37,740
303061077,0,0,0,38,0,0,0,0,0,3,0,0,0,4,28,40,0,0,0,0,0,0,0,0,0,7,0,6,132,20,3,88,5,73,0,52,6,242,36,653
303061078,0,3,0,22,0,0,0,0,0,3,0,3,0,6,48,62,0,0,7,0,0,0,0,0,0,5,3,18,233,72,11,184,16,177,3,110,17,351,60,1238
303061079,3,6,0,20,0,0,0,0,0,0,0,0,0,3,54,64,3,0,0,0,0,0,0,0,0,4,4,13,90,43,4,84,7,87,5,80,9,324,65,791
303061080,0,4,0,53,3,0,0,0,0,3,0,3,3,15,75,109,0,0,0,0,0,0,0,0,0,12,5,20,253,74,11,162,22,183,12,136,9,604,92,1554
304011081,0,8,0,59,3,0,0,4,0,0,0,0,0,3,30,36,0,0,0,0,0,0,0,0,0,0,0,4,161,36,3,97,9,78,5,69,6,306,32,796
304011082,0,4,0,43,0,0,0,3,0,0,0,0,0,3,32,40,0,0,0,0,0,0,0,0,0,0,3,8,176,18,10,100,9,78,6,43,8,223,34,704
304011083,0,0,0,15,0,0,0,3,0,0,0,0,0,0,20,29,0,0,0,0,0,0,0,0,0,0,3,4,119,18,6,76,6,43,3,26,0,91,25,405
304011084,0,3,0,100,0,0,0,0,0,0,0,0,0,6,43,47,0,0,0,0,0,0,0,0,0,0,0,7,197,32,9,107,13,123,3,55,6,249,47,834
304011085,0,4,0,44,0,0,0,0,0,0,0,0,0,3,24,25,0,0,0,0,0,0,0,0,0,4,0,7,74,20,0,76,0,46,0,46,4,143,26,436
304021086,0,6,0,58,0,0,0,0,0,0,0,0,0,3,49,59,0,0,0,0,0,0,0,0,0,3,3,6,229,40,7,116,8,87,3,66,5,302,58,923
304021087,0,21,0,121,0,0,0,0,0,0,0,0,0,10,34,42,3,0,0,0,0,0,0,0,0,0,3,8,87,22,0,67,5,76,3,66,3,253,42,635
304021088,0,19,0,169,0,0,0,0,0,3,0,0,0,6,55,66,0,0,0,0,0,0,0,0,0,6,7,14,205,33,3,120,6,114,7,97,12,365,64,1025
304021089,0,10,0,66,0,0,0,0,0,0,0,0,0,0,19,15,0,0,0,0,0,0,0,0,0,0,0,3,46,13,0,43,4,40,3,28,6,112,19,312
304021090,0,13,0,70,0,0,0,0,0,0,0,0,0,4,59,61,0,0,0,0,0,0,0,0,0,9,0,9,154,46,3,98,9,74,6,75,9,331,60,857
304021091,0,17,0,91,0,0,0,0,0,0,0,0,0,7,35,43,0,0,0,0,0,0,0,0,0,4,0,9,94,22,3,69,6,62,5,34,3,177,36,504
304031092,0,4,0,95,3,0,0,0,0,0,0,0,0,3,41,47,3,0,0,0,0,0,0,0,0,0,0,0,143,18,3,79,6,52,0,48,4,147,37,553
304031093,0,9,0,51,0,0,0,0,0,0,0,0,0,6,19,28,0,0,0,0,0,0,0,0,0,0,0,3,100,25,3,58,5,41,0,31,4,128,20,429
304031094,0,22,0,157,3,0,0,3,0,0,0,0,0,6,60,78,0,0,3,0,0,0,0,0,0,3,4,8,273,64,11,144,9,154,6,74,18,283,65,1103
304031095,0,12,0,78,3,0,0,0,0,0,0,0,0,0,32,40,0,0,0,3,0,0,0,0,0,0,0,5,137,19,6,81,11,59,4,30,3,146,35,540
304031096,0,30,0,138,5,0,0,0,0,0,0,0,0,8,54,65,3,0,0,0,0,0,0,0,0,0,3,12,136,48,4,95,7,100,5,101,7,257,55,805
304031097,0,8,0,103,5,0,0,0,0,0,0,0,0,4,79,92,0,0,0,0,0,0,0,0,0,0,0,4,297,46,6,146,13,124,6,77,6,201,84,997
304041098,0,0,0,38,3,0,0,3,0,0,0,0,0,4,50,65,0,0,0,0,0,0,0,0,0,0,3,10,263,25,0,120,8,75,5,24,10,107,59,703
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041100,0,0,0,34,0,0,0,0,0,0,0,0,0,4,26,35,0,0,0,0,0,0,0,0,0,5,9,12,168,22,4,77,12,68,3,32,8,275,41,717
304041101,0,4,0,62,0,0,0,3,0,0,0,0,0,3,51,59,0,0,0,0,0,0,0,0,0,3,4,7,232,21,11,117,14,56,4,36,6,176,58,730
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041103,3,23,0,188,3,0,0,0,0,0,0,0,0,7,83,98,0,0,0,0,0,0,0,0,0,6,3,10,336,58,10,177,21,161,9,103,18,611,86,1588
304041104,0,5,0,45,5,0,0,0,0,0,0,0,0,0,63,71,5,0,0,0,0,0,0,0,0,0,0,3,202,25,7,113,12,103,3,46,9,303,63,879
305011105,0,18,4,209,4,0,0,0,0,0,0,5,0,3,90,106,0,0,0,0,0,0,0,0,0,0,0,3,399,83,12,155,18,165,8,91,19,200,100,1244
305011106,0,0,0,98,7,0,0,0,0,0,0,0,0,0,54,63,0,0,0,0,0,0,0,0,0,0,0,8,434,85,9,165,13,107,9,32,8,57,55,971
305011107,0,3,0,65,0,0,0,0,0,0,0,0,0,0,30,36,0,0,0,0,0,0,0,0,0,0,4,7,153,35,8,105,4,54,3,46,5,96,36,538
305011108,0,17,0,201,0,0,0,0,0,4,0,0,0,0,82,91,3,0,0,0,0,0,0,0,0,3,3,10,404,77,11,178,18,160,6,80,10,191,82,1213
305011109,5,10,0,318,7,0,0,3,0,0,0,0,0,3,116,138,3,0,0,0,0,0,0,0,0,3,4,13,577,98,8,243,18,173,11,91,20,211,127,1579
305011110,0,9,0,93,3,3,0,0,0,0,0,0,0,3,45,56,0,0,0,0,0,0,0,0,0,0,0,5,252,55,6,118,12,124,11,58,7,126,46,819
305011111,0,0,0,68,0,0,0,0,0,0,0,0,0,0,38,44,0,0,0,0,0,0,0,0,0,0,0,3,192,93,0,87,4,83,6,28,4,56,44,585
305011112,0,11,0,144,3,0,0,0,0,0,0,0,0,3,76,83,3,0,0,0,0,0,0,0,0,0,3,4,368,54,12,151,10,116,9,62,4,137,83,1011
305021113,0,0,0,51,3,0,0,0,0,0,0,0,0,0,23,27,0,0,0,0,0,0,0,0,0,3,0,7,150,12,3,52,8,45,0,16,8,57,23,373
305021114,3,4,0,156,6,0,0,0,0,0,0,0,0,0,68,80,0,0,0,3,0,0,0,0,0,3,0,10,278,30,4,76,11,82,3,29,3,129,66,716
305021115,0,10,0,84,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,3,3,9,228,45,3,101,11,67,0,30,0,94,42,635
305021116,0,6,0,79,3,0,0,0,0,0,0,0,0,0,31,34,0,0,0,0,0,0,0,0,0,0,3,3,163,19,0,78,7,49,0,20,9,55,36,438
305021117,0,0,0,157,6,0,0,0,0,0,0,0,0,0,82,97,0,0,0,0,0,0,0,0,0,4,5,5,583,46,8,196,38,131,6,62,6,151,89,1322
305021118,0,3,0,101,6,0,0,6,0,0,0,3,0,0,51,64,0,0,0,0,0,0,0,0,0,0,0,0,219,22,4,92,6,56,0,38,3,71,55,576
305031119,0,0,0,32,0,0,0,0,3,0,0,0,0,0,18,27,0,0,0,0,0,0,0,0,0,0,3,9,143,20,4,50,9,24,3,17,3,32,21,322
305031120,0,3,0,73,0,0,0,0,0,0,0,0,0,0,36,35,0,0,0,0,0,0,0,0,0,0,0,8,220,23,0,103,12,46,5,40,5,100,39,594
305031121,3,24,0,110,0,0,0,0,0,0,0,0,4,0,37,41,0,0,0,0,0,0,0,0,0,5,4,13,175,27,4,81,5,55,5,29,10,101,44,540
305031122,0,8,0,131,3,0,0,4,0,3,0,0,0,4,67,78,0,0,0,0,0,0,0,0,0,0,0,5,362,60,5,170,26,115,3,55,6,183,71,1052
305031123,0,0,0,56,3,0,0,0,0,0,0,0,0,0,21,27,0,0,0,0,0,0,0,0,0,0,0,3,125,11,0,38,5,32,0,16,0,67,20,328
305031124,0,11,0,142,0,0,0,5,0,0,0,0,0,3,74,80,0,0,0,0,0,0,0,0,0,4,0,7,289,32,6,122,8,89,3,50,4,144,72,822
305031125,0,8,0,69,0,0,0,0,0,0,0,0,0,0,27,35,0,0,0,0,0,0,0,0,0,3,0,8,130,17,3,73,3,44,3,35,0,110,34,446
305031126,0,3,0,82,3,0,0,0,0,0,0,0,0,0,58,69,0,0,0,0,0,0,0,0,0,7,3,9,270,53,6,124,7,90,6,52,10,166,64,842
305031127,0,7,0,47,3,0,0,0,3,0,0,0,0,0,42,45,0,0,0,0,0,0,0,0,0,4,0,4,143,21,3,85,7,46,3,18,3,62,41,440
305031128,0,24,0,390,10,0,0,0,0,0,0,0,0,6,135,154,0,0,0,0,0,0,0,0,0,0,3,6,805,61,11,279,18,198,15,65,10,174,142,1779
305031129,0,4,0,58,0,0,0,0,0,0,0,0,0,0,20,25,0,0,0,0,0,0,0,0,0,3,0,4,104,20,3,56,3,35,3,14,0,63,20,328
305031130,0,0,0,92,0,0,0,0,0,3,0,0,0,0,54,59,0,0,3,0,0,0,0,0,0,0,3,8,281,50,5,135,8,64,5,45,0,90,60,753
305031131,0,6,0,91,7,0,0,0,0,3,0,3,0,3,62,78,0,0,0,0,0,0,0,0,0,3,3,11,337,49,7,173,23,114,11,59,9,113,68,960
305041132,0,13,0,117,4,0,0,5,3,0,0,0,0,3,66,81,0,0,0,0,0,0,0,0,0,4,3,7,284,48,6,160,20,95,9,66,7,242,72,1003
305041133,0,3,0,88,0,0,0,5,0,0,0,0,0,0,48,59,0,0,0,0,0,0,0,0,0,0,0,0,205,43,3,104,8,70,4,53,4,98,46,624
305041134,0,8,0,158,0,0,0,0,0,0,0,0,0,4,44,45,0,0,0,0,0,0,0,0,0,0,3,9,240,31,8,108,13,68,6,64,8,182,42,777
305041135,0,8,0,210,3,0,0,0,0,0,0,0,0,0,84,99,0,0,0,0,0,0,0,0,0,0,0,4,424,62,8,188,20,122,8,71,3,127,91,1125
305041136,0,3,0,102,0,0,0,0,3,0,0,0,0,0,37,46,0,0,0,0,0,0,0,0,0,0,0,9,237,31,5,82,14,55,0,44,8,62,39,568
305041137,4,17,0,154,0,0,0,3,0,0,0,0,0,4,66,81,0,0,0,0,0,3,0,0,0,3,0,9,334,58,7,174,9,163,10,83,4,212,74,1121
306011138,0,0,0,35,3,0,0,3,0,0,0,0,0,4,44,50,0,0,0,0,0,0,0,0,0,4,0,5,144,17,5,101,10,51,9,34,7,103,43,530
306011139,0,8,0,62,3,3,0,3,0,6,0,0,0,10,117,136,7,0,0,0,0,0,0,0,3,6,8,23,294,84,6,202,32,168,12,104,20,426,126,1477
306011140,0,3,0,27,3,0,0,0,0,0,4,0,0,5,21,33,0,0,0,0,0,0,0,0,0,3,6,9,103,13,5,65,4,47,3,26,3,84,24,378
306011141,3,0,0,69,0,0,0,3,0,3,0,3,0,0,91,102,3,0,0,3,0,0,0,0,0,8,8,19,297,41,6,174,25,129,15,66,10,224,95,1089
306011142,0,12,0,100,3,0,0,3,0,4,0,0,0,8,126,150,3,0,0,0,0,0,0,0,0,3,5,12,456,67,17,231,31,153,16,101,14,315,142,1535
306011143,0,4,0,25,0,3,0,0,0,3,0,0,0,3,50,55,5,0,0,3,0,0,0,0,0,0,4,8,159,35,4,111,14,72,3,60,9,154,53,670
306021144,0,0,0,15,0,0,0,3,0,3,0,0,0,0,58,70,0,0,0,0,0,0,0,0,0,0,12,16,205,25,4,109,16,62,8,27,4,115,70,645
306021145,0,8,0,61,3,0,0,5,0,3,0,0,0,6,66,80,0,0,0,0,0,0,0,0,0,3,5,12,303,61,6,183,19,111,8,72,3,140,82,994
306021146,0,5,0,43,4,0,0,0,0,4,0,3,3,3,53,74,0,0,0,0,0,0,0,0,0,6,3,16,169,37,7,141,8,101,16,59,9,278,70,901
306021147,0,3,0,17,8,0,0,0,0,5,0,0,0,3,52,60,4,0,0,3,0,0,0,0,0,5,3,13,233,28,4,136,8,80,5,57,10,230,61,863
306021148,0,5,0,23,3,0,0,0,0,4,0,0,0,5,58,74,0,0,0,3,0,0,0,0,0,8,0,15,194,34,5,131,16,84,12,59,10,226,63,838
306021149,0,3,0,48,0,0,0,4,0,0,0,0,0,3,60,72,0,0,0,0,0,0,0,0,0,7,7,19,253,32,4,121,19,94,11,65,11,237,75,919
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,0,0,0,5,0,0,0,0,0,0,0,0,0,4,25,32,0,0,0,0,0,0,0,0,0,3,3,8,82,25,0,55,10,46,3,27,0,92,37,377
306021152,0,0,0,5,3,0,0,0,0,3,0,3,0,3,17,26,0,0,0,0,0,0,0,0,0,9,6,17,75,25,3,46,7,36,7,36,8,117,29,392
306021153,0,0,0,26,0,0,0,0,0,3,0,0,0,3,52,66,3,0,0,0,0,0,0,0,0,0,0,4,227,23,6,118,9,85,3,74,12,194,62,821
306021154,0,0,0,10,0,0,0,3,0,0,0,0,0,3,37,44,0,0,0,0,0,0,0,0,0,5,3,5,145,35,5,100,11,59,8,33,6,115,43,561
306021155,0,0,0,5,3,0,0,0,0,0,0,3,0,3,44,54,0,0,0,0,0,0,0,0,0,0,0,4,114,16,0,71,3,46,6,31,3,99,47,439
306021156,0,0,0,82,4,0,0,0,0,3,0,0,0,3,75,87,0,0,0,0,0,3,0,0,0,9,3,13,208,45,3,136,17,76,3,67,7,225,75,865
306021157,0,3,0,10,0,0,0,0,0,4,0,0,0,4,22,35,0,0,3,0,0,3,0,0,0,7,3,10,77,20,8,64,4,37,6,31,3,112,34,402
306031158,0,0,0,21,0,0,0,0,0,3,0,0,0,5,33,47,0,0,0,0,0,3,0,0,3,6,3,17,121,23,5,68,15,65,9,38,10,167,42,562
