SAL_CODE_2021,P_OthServ_0,P_OthServ_1_19,P_OthServ_20_29,P_OthServ_30_34,P_OthServ_35_39,P_OthServ_40_44,P_OthServ_45_49,P_OthServ_50_over,P_OthServ_hours_NS,P_OthServ_Tot,P_ID_NS_0,P_ID_NS_1_19,P_ID_NS_20_29,P_ID_NS_30_34,P_ID_NS_35_39,P_ID_NS_40_44,P_ID_NS_45_49,P_ID_NS_50_over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_19,P_Tot_20_29,P_Tot_30_34,P_Tot_35_39,P_Tot_40_44,P_Tot_45_49,P_Tot_50_over,P_Tot_hours_NS,P_Tot_Tot
SAL60002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,6,4,9,0,0,0,27
SAL60003,0,0,0,0,3,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,3,27,14,12,31,19,11,16,0,130
SAL60004,0,0,8,0,0,7,0,0,0,20,0,3,0,3,9,0,0,0,0,14,22,57,42,29,93,75,27,50,0,390
SAL60005,3,0,0,0,11,0,0,5,0,25,0,0,0,0,4,8,0,4,6,25,35,90,81,53,124,83,25,56,12,561
SAL60006,0,10,5,3,14,7,0,13,0,63,0,3,0,0,0,4,0,4,9,22,54,195,156,123,273,240,81,153,18,1284
SAL60007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,30,15,0,13,9,0,8,0,73
SAL60008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,11,5,5,5,0,44
SAL60009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,3,0,3,0,24
SAL60011,0,5,0,0,0,0,0,0,0,8,0,3,0,0,0,4,0,0,0,9,16,47,35,27,62,48,20,28,7,280
SAL60012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,3,8,9,5,11,0,64
SAL60013,3,0,0,0,3,5,0,6,0,15,0,0,0,0,0,0,0,0,0,4,18,55,39,33,74,64,19,48,3,348
SAL60014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,7,0,6,0,22
SAL60015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9
SAL60016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,9
SAL60017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,14
SAL60018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,14
SAL60019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,4,0,0,0,13
SAL60020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,11
SAL60021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60022,0,3,5,6,16,13,6,6,0,48,4,5,6,5,3,3,0,0,3,24,52,175,155,123,328,229,71,86,9,1226
SAL60023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,11,4,12,9,8,10,3,62
SAL60024,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,6,0,19
SAL60025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,8,0,0,5,0,23
SAL60026,0,0,0,0,3,10,0,4,0,22,0,8,6,0,3,3,6,0,11,32,43,77,78,59,168,165,35,67,16,704
SAL60027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,5,23
SAL60028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,6,3,3,0,29
SAL60030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12
SAL60031,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,6,0,7,0,34
SAL60032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,17,16,19,18,21,11,16,5,125
SAL60033,0,4,8,0,3,4,3,4,0,31,0,5,3,0,3,0,0,0,3,24,42,172,158,108,223,169,62,156,12,1103
SAL60034,0,3,0,0,4,3,0,0,0,14,0,3,4,4,0,4,0,0,6,33,28,94,76,36,96,65,35,48,18,483
SAL60035,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,4,3,7,12,35,25,11,30,6,4,14,4,141
SAL60036,3,0,3,0,4,0,0,0,0,15,3,0,3,4,4,3,0,0,4,28,23,85,67,31,79,53,27,45,21,431
SAL60037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,6,8,0,12,0,40
SAL60038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60039,7,16,10,11,12,12,4,3,0,75,0,3,8,3,13,16,5,3,12,62,98,372,314,239,567,434,118,197,28,2362
SAL60040,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,9,5,4,5,3,0,7,0,31
SAL60041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL60042,0,8,5,3,22,10,5,0,0,61,4,0,4,0,12,3,6,0,8,36,58,176,193,139,328,193,72,106,33,1292
SAL60043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,4,3,0,31
SAL60044,0,3,0,0,0,0,0,3,0,5,0,8,0,0,4,4,0,0,0,19,37,95,56,38,83,65,15,48,14,458
SAL60045,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,6,15,39,18,10,21,14,4,10,10,136
SAL60046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,7,0,4,6,0,3,0,42
SAL60047,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,4,3,10,13,9,8,20,4,6,0,72
SAL60048,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,19,11,0,16,8,3,13,0,72
SAL60049,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,17,14,10,14,18,0,17,0,86
SAL60050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,3,0,27
SAL60051,3,26,12,14,21,22,12,11,0,118,0,7,8,6,8,5,3,9,23,65,171,635,542,373,859,673,199,337,38,3833
SAL60052,0,7,7,5,8,10,0,6,0,41,0,0,0,3,0,3,3,0,0,14,34,99,91,66,144,155,46,97,5,724
SAL60053,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,22,24,7,17,27,6,8,0,112
SAL60054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,0,0,7,9,5,8,0,53
SAL60055,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,4,3,7,15,4,3,0,48
SAL60056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,0,12
SAL60057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,17
SAL60058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,10,31,19,9,21,26,14,30,0,148
SAL60059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,12,5,0,11,0,43
SAL60060,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,8,47,45,33,33,45,15,29,0,249
SAL60061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL60062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,8,8,9,3,5,0,54
SAL60063,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,12,28,25,21,36,44,16,35,15,233
SAL60064,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,0,3,4,6,0,0,0,31
SAL60065,0,0,0,0,3,4,0,0,0,12,0,0,0,0,0,0,0,5,4,12,7,32,22,20,55,43,13,43,4,234
SAL60066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,9
SAL60067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,15,10,17,7,4,9,0,84
SAL60069,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,3,10,4,4,16,3,3,8,3,61
SAL60070,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,4,12,9,6,10,4,5,11,0,73
SAL60071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60072,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,3,0,8,13,33,20,18,46,39,14,31,3,219
SAL60073,0,13,9,4,18,10,3,0,0,62,9,9,10,6,12,16,0,16,30,94,63,241,203,126,336,232,42,104,49,1398
SAL60074,0,6,5,8,0,7,0,6,4,28,0,0,0,0,0,0,0,0,4,11,45,122,86,52,138,124,52,133,20,770
SAL60075,3,13,16,8,32,36,6,15,0,126,3,5,8,0,19,10,6,7,18,81,115,304,297,248,610,554,170,254,45,2594
SAL60076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,5,0,22
SAL60077,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,16,6,9,16,16,6,10,0,77
SAL60078,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,24
SAL60079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,19
SAL60080,0,0,6,0,0,3,0,3,0,11,0,0,4,0,0,0,0,0,0,7,14,36,26,21,49,40,14,21,7,217
SAL60081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,3,0,0,4,24
SAL60082,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,12,12,4,8,17,4,18,0,85
SAL60083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SAL60084,0,4,4,3,4,5,0,3,0,16,0,0,3,0,0,4,0,3,0,9,16,45,55,32,66,64,18,35,3,332
SAL60085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,16
SAL60086,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,11,13,20,13,4,3,0,71
SAL60087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,0,0,0,19
SAL60089,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,9,19,13,6,29,21,0,24,3,124
SAL60090,0,3,6,4,5,0,0,3,0,32,0,4,0,0,3,3,0,0,3,16,30,89,87,79,185,146,53,78,11,762
SAL60091,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,8,5,3,8,8,3,0,0,34
SAL60092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,11
SAL60093,0,3,0,0,8,9,5,5,0,31,0,0,0,0,0,0,3,4,0,13,26,78,67,59,105,116,31,65,6,559
SAL60094,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,78,54,32,53,67,21,55,14,390
SAL60095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,11,0,0,0,0,21
SAL60096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60099,0,4,3,0,12,5,0,0,0,39,0,0,0,5,0,3,0,0,0,13,39,97,78,50,134,139,35,48,12,631
SAL60100,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,6,16,20,13,13,29,27,10,19,5,155
SAL60101,0,0,0,0,4,5,0,9,0,20,0,0,0,0,0,4,0,0,0,6,11,55,42,34,62,65,37,56,6,372
SAL60102,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,7,15,3,10,11,9,0,13,0,70
SAL60103,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,4,0,4,4,24
SAL60104,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,4,4,0,12,0,22,0,57
SAL60105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL60108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,9
SAL60109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,0,0,5,0,4,0,28
SAL60110,5,3,7,0,12,10,0,0,0,38,0,4,0,0,8,8,0,3,10,44,43,119,131,78,259,163,41,56,19,907
SAL60111,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,9,3,0,17,17,0,12,0,63
SAL60112,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,12,14,3,16,16,4,16,0,87
SAL60113,7,20,18,9,39,40,7,16,0,153,9,11,13,11,21,14,0,7,25,105,177,513,476,303,1039,669,194,265,52,3690
SAL60114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,8,15,10,4,13,5,84
SAL60115,0,3,5,6,4,8,0,0,0,26,0,3,0,0,5,8,0,0,10,30,10,82,61,33,108,64,17,23,29,430
SAL60116,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,18,19,7,17,12,5,20,0,102
SAL60117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,5,0,29
SAL60118,0,0,3,0,3,5,0,0,0,14,0,0,7,0,0,0,0,0,0,9,23,59,55,41,56,74,19,26,4,349
SAL60119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,5,6,0,19
SAL60120,0,0,0,0,0,0,0,0,4,10,0,4,0,0,0,0,0,3,0,11,3,20,13,9,11,29,4,20,4,122
SAL60121,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,5,30,48,43,65,40,0,21,0,258
SAL60122,0,0,0,0,0,6,0,0,0,9,0,0,0,5,0,0,0,0,0,11,17,44,43,30,73,66,18,28,3,325
SAL60123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,3,18,7,3,3,0,53
SAL60124,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,9,32,34,21,37,38,5,11,0,175
SAL60125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,3,0,0,0,0,12
SAL60126,0,4,0,0,4,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,11,41,32,22,52,55,14,37,4,269
SAL60127,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,6,17,19,4,13,16,6,9,0,94
SAL60128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,14
SAL60130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL60131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SAL60132,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,8,24,19,16,47,28,4,10,4,158
SAL60133,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,5,13,39,21,4,11,0,94
SAL60134,0,3,3,0,4,3,0,0,0,14,0,0,0,0,0,3,0,0,0,3,12,43,28,22,41,49,7,28,0,234
SAL60135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,3,4,7,8,0,34
SAL60137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,5,0,0,0,32
SAL60138,0,0,0,0,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,3,17,47,49,38,61,39,17,33,3,307
SAL60139,0,0,3,0,5,9,0,0,0,18,3,11,0,0,0,3,0,6,6,27,34,69,73,45,114,137,38,86,14,610
SAL60140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,11,0,9,0,33
SAL60141,0,0,0,0,5,0,0,0,0,5,0,0,6,0,0,0,0,0,0,8,8,10,11,5,10,10,9,12,0,76
SAL60142,0,0,0,0,0,4,0,5,0,11,3,8,0,0,0,3,0,0,6,19,26,54,53,30,55,93,20,58,8,394
SAL60143,0,7,7,0,8,3,0,0,0,27,3,4,3,0,0,8,0,0,6,25,19,107,98,65,107,112,31,65,24,627
SAL60144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,0,6,13,0,35
SAL60145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,7,4,4,13,0,41
SAL60146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60147,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,15,9,8,12,3,10,0,98
SAL60148,0,5,0,0,4,13,4,5,0,31,0,7,4,0,5,6,6,7,12,48,56,214,187,97,208,198,59,161,27,1202
SAL60149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,20
SAL60150,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,8,10,3,9,7,0,3,0,51
SAL60151,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,4,0,0,16,7,0,0,0,30
SAL60152,0,4,3,0,6,5,0,0,0,13,0,0,6,0,0,0,0,0,3,12,12,58,70,30,82,52,15,23,12,359
SAL60153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL60154,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,8,27,28,9,33,20,10,15,4,151
SAL60155,0,0,0,0,0,11,0,0,0,17,0,0,0,0,0,5,0,0,4,5,10,28,23,12,53,42,9,38,6,217
SAL60156,7,50,30,26,54,49,11,17,3,244,6,28,16,9,30,20,7,10,49,171,268,987,818,610,1281,1053,320,628,115,6077
SAL60157,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,3,5,23,45,40,12,49,56,14,39,5,285
SAL60158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60159,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,9,5,0,9,10,0,5,0,46
SAL60160,4,8,10,0,10,9,5,5,0,53,0,3,3,3,6,3,0,3,3,26,83,196,177,127,288,235,57,101,14,1274
SAL60161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,10,5,8,3,3,0,55
SAL60162,0,0,0,3,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,5,17,54,47,34,71,64,20,42,0,352
SAL60163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,7,3,0,7,0,32
SAL60164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60165,0,0,0,0,0,0,0,3,0,10,0,4,0,0,0,8,0,0,3,19,13,59,60,33,50,65,9,52,17,362
SAL60166,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,16,11,4,23,26,14,9,0,108
SAL60167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,12,3,6,0,30
SAL60168,0,4,0,5,7,4,3,0,0,20,0,4,0,0,0,4,3,0,6,19,20,57,54,38,97,77,16,32,14,409
SAL60169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,5,21,22,15,25,28,4,12,0,127
SAL60170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,27,17,8,27,21,4,12,5,142
SAL60171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,6,14,3,20,0,65
SAL60172,0,8,9,5,4,0,0,0,0,21,0,0,0,0,0,0,0,0,8,17,37,205,147,70,137,105,36,71,8,820
SAL60173,0,0,0,0,4,0,0,3,0,4,0,0,0,0,0,4,0,0,7,15,0,15,16,6,23,29,13,13,8,126
SAL60174,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,14,43,31,13,25,29,3,21,0,169
SAL60175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,9,8,13,12,0,19,0,69
SAL60176,5,13,9,14,18,14,4,10,0,71,5,8,4,3,11,5,6,3,15,62,80,292,221,128,304,231,65,139,44,1504
SAL60177,0,3,9,8,3,6,0,9,0,34,0,0,0,0,0,3,0,0,0,8,47,207,152,100,210,213,79,157,6,1175
SAL60178,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,9,4,8,11,9,3,9,0,58
SAL60179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60180,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,5,0,4,4,0,3,0,22
SAL60181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,11,5,10,13,3,61
SAL60182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,12
SAL60183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,7,3,0,0,0,0,0,28
SAL60184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,8,8,3,5,7,12,6,15,0,65
SAL60185,0,0,0,0,0,6,0,4,0,12,0,0,0,0,0,0,0,0,0,6,8,38,24,14,38,41,7,30,0,197
SAL60186,0,0,0,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,9,3,20,22,14,15,20,6,17,4,132
SAL60187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,8,6,14,19,5,8,0,100
SAL60188,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,16,26,20,26,31,7,30,6,167
SAL60189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,7,6,0,0,0,33
SAL60190,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,7,16,8,12,26,10,3,12,3,89
SAL60191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,3,0,6,4,9,0,38
SAL60192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,18
SAL60193,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,10,17,13,20,21,0,17,0,102
SAL60194,3,11,6,5,9,0,0,0,0,26,0,4,3,0,3,4,0,0,7,20,29,95,83,42,115,117,25,56,15,572
SAL60195,0,3,6,3,0,5,0,0,0,19,0,0,0,0,0,0,0,0,3,7,22,43,35,25,69,48,27,51,11,325
SAL60196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,16,13,76,14,15,0,9,0,142
SAL60197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,7,6,12,4,3,0,50
SAL60198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,4,9,6,0,3,0,35
SAL60199,0,0,0,0,0,4,0,0,0,14,0,0,4,0,0,0,0,0,3,12,21,66,57,47,76,78,29,29,3,411
SAL60200,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,26,17,14,22,15,5,20,4,135
SAL60201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
SAL60202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,5,0,0,0,0,11
SAL60203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60204,0,4,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,9,17,18,5,14,20,11,11,0,109
SAL60205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,4,4,3,0,5,0,40
SAL60206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,6,0,0,10,0,32
SAL60207,0,0,0,4,3,5,0,0,0,22,0,0,0,0,5,0,0,0,8,14,26,83,77,56,142,104,24,56,6,585
