SSC_CODE_2016,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
SSC51527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,7,11,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,10,21
SSC51528,13,11,24,23,19,41,3,0,3,0,0,0,0,0,3,395,302,701,12,55,75,3,0,3,3,0,3,10,6,13,6,3,7,17,15,34,502,408,906,16,11,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,18,11,29,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,6,5,3,6,25,20,38,0,0,3,0,0,0,0,0,0,0,0,3,22,35,62,40,51,95,14,5,15,603,518,1125
SSC51529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,50,0,4,4,3,0,3,6,0,6,0,0,0,0,0,0,4,0,4,38,25,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,5,12,0,0,0,46,36,82
SSC51530,4,4,12,3,0,3,0,0,0,0,0,0,0,0,0,232,202,434,10,12,19,4,0,4,0,0,0,0,0,5,0,0,4,0,5,9,257,231,487,0,6,5,0,0,0,0,0,0,7,8,15,0,0,0,0,0,0,11,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,25,0,0,0,0,0,0,0,0,0,0,0,0,23,30,53,19,30,51,0,0,3,310,308,626
SSC51531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,21,54,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,5,11,41,24,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,0,3,4,0,0,0,55,34,88
SSC51532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,9,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,3,18,7,26
SSC51533,14,15,33,53,38,94,0,0,0,0,0,0,3,0,5,1219,926,2148,54,84,141,22,0,22,5,0,11,11,5,13,25,4,34,15,18,31,1432,1091,2524,11,8,20,0,0,0,0,0,0,16,16,28,0,3,3,0,0,0,26,26,53,0,0,0,0,0,0,4,9,9,0,10,9,0,0,3,9,17,20,17,4,18,45,42,92,8,12,17,0,0,0,0,0,0,9,12,17,25,79,106,124,180,307,11,3,9,1646,1406,3051
SSC51534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,53,119,6,3,9,8,0,8,3,0,3,0,0,3,0,0,0,10,4,13,98,64,156,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,14,26,12,15,24,4,3,5,128,91,221
SSC51535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,3,10,10,17
SSC51536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,21,49,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,38,24,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,7,0,0,0,41,30,74
SSC51537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,3,7
SSC51538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,5,23,18,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,7,3,0,4,0,0,0,34,23,52
SSC51539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,39,0,0,3,6,0,5,0,0,0,0,0,0,0,0,0,18,5,23,54,25,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,3,6,0,0,0,60,27,92
SSC51540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,9,11,14
SSC51541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51542,224,262,485,67,12,84,3,0,3,0,0,0,7,0,8,1605,1197,2795,103,122,227,27,0,27,20,0,19,14,0,13,57,18,71,26,29,48,2147,1646,3794,59,85,145,0,0,0,0,0,0,32,41,74,6,12,19,6,3,7,105,138,250,0,0,0,0,0,0,3,0,4,0,0,0,3,0,3,10,0,11,17,11,30,135,151,288,34,39,74,5,0,5,0,0,0,35,39,73,37,66,104,189,236,425,21,15,40,2568,2154,4720
SSC51543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,15,10,23
SSC51544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SSC51545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,25,19,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,5,7,0,0,0,29,31,63
SSC51546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,9,20,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,23,20,37
SSC51547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SSC51548,66,60,121,213,207,421,0,3,3,0,0,0,14,9,23,1817,1531,3344,99,173,272,23,0,23,32,5,35,156,42,194,34,13,47,92,95,187,2538,2135,4671,34,58,90,0,0,0,0,0,0,13,11,24,3,3,9,0,5,7,54,69,124,0,0,0,0,0,0,9,11,13,0,14,11,10,0,10,17,19,37,14,13,26,87,101,193,10,12,21,6,0,6,0,0,0,18,10,24,108,154,270,205,356,556,30,23,49,2982,2783,5764
SSC51549,16,10,26,75,39,115,0,0,0,0,0,0,0,0,3,1078,950,2027,37,76,113,3,0,3,19,3,23,33,11,48,18,7,27,24,20,45,1307,1109,2414,6,3,12,0,0,0,0,0,0,10,9,16,3,3,9,0,0,0,13,21,33,0,0,0,0,0,0,6,3,9,0,0,3,0,0,0,7,10,16,4,6,12,34,30,65,3,3,4,0,0,0,0,0,0,3,3,4,93,113,208,89,156,242,7,16,21,1529,1422,2954
SSC51550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,0,0,0,3,0,3,0,0,0,0,0,0,6,0,6,3,0,3,15,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,4,0,0,0,15,12,25
SSC51551,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,291,250,539,16,25,37,7,0,7,10,4,15,3,0,8,4,3,5,10,11,22,347,287,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,8,25,36,36,38,74,9,3,12,405,363,765
SSC51552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,4,5
SSC51553,0,0,0,47,5,55,0,0,0,0,0,0,5,3,11,1162,1147,2303,116,118,233,17,0,17,9,5,17,59,42,96,31,10,41,38,56,94,1490,1385,2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,16,16,27,15,18,34,0,0,0,0,0,0,3,0,3,0,0,0,40,76,117,176,207,391,31,22,51,1761,1712,3470
SSC51554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,10,4,13
SSC51556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,36,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,4,0,9,34,16,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,19,7,10,11,4,3,3,51,39,91
SSC51557,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,58,58,111,3,0,3,0,0,0,3,0,3,3,3,9,0,0,0,8,10,9,69,72,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,9,19,3,0,3,81,79,163
SSC51558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11
SSC51559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,8,4,19
SSC51560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,17
SSC51561,0,0,0,26,9,26,0,0,0,0,0,0,3,3,8,260,242,496,46,21,70,3,0,3,6,0,6,6,0,10,3,0,3,5,7,5,358,276,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,6,3,0,3,4,7,8,0,0,0,0,0,0,0,0,0,0,0,0,3,14,13,29,36,65,8,0,4,401,328,733
SSC51562,69,91,160,77,73,149,0,0,0,0,0,0,3,3,6,570,463,1030,34,54,90,0,0,0,8,3,6,54,30,86,8,4,10,94,125,219,923,834,1753,26,21,48,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,36,28,61,0,0,0,0,0,0,0,0,5,3,4,6,0,0,5,3,9,14,8,5,13,45,38,81,4,0,9,0,0,3,0,0,0,8,0,9,46,75,120,66,108,175,5,6,10,1095,1059,2151
SSC51563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,5,6,9
SSC51564,56,57,109,249,240,490,0,0,0,0,0,0,8,8,15,709,536,1242,42,60,104,3,0,3,12,9,21,59,32,90,26,10,34,307,245,552,1469,1203,2669,33,35,65,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,34,38,73,0,0,0,0,0,0,4,3,3,0,0,0,3,5,13,7,7,18,14,5,16,59,51,106,8,6,9,0,0,0,3,0,3,10,8,19,57,56,109,115,136,253,6,12,24,1716,1463,3178
SSC51565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,7,26,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,12,0,4,4,0,0,0,36,22,56
SSC51566,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,58,56,114,8,4,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,74,63,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,10,13,7,18,25,0,0,3,96,87,182
SSC51567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,9,22
SSC51568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,0,11,20,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,20,3,0,3,0,0,0,27,21,47
SSC51569,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,78,73,154,3,3,7,8,0,8,0,0,0,0,0,0,0,0,0,4,0,6,105,81,185,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,18,22,36,15,13,30,0,0,3,138,121,257
SSC51570,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,71,62,129,4,3,7,3,0,3,0,0,0,0,0,0,4,0,4,0,3,3,85,73,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,16,21,15,12,29,0,0,3,109,104,212
SSC51571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,21,0,0,3,0,0,0,24,14,45
SSC51572,10,19,32,69,112,174,0,0,0,0,0,0,4,5,10,1123,782,1904,67,93,159,25,0,25,22,3,26,8,3,13,28,10,37,13,14,30,1362,1042,2403,12,27,42,0,0,0,0,0,0,12,6,19,0,0,0,0,0,0,25,39,62,0,0,0,0,0,0,3,3,11,4,4,12,3,3,4,14,10,26,9,10,15,45,60,99,4,14,17,0,0,0,0,0,0,4,18,19,28,36,62,97,136,233,14,3,17,1553,1290,2842
SSC51573,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,27,14,47,17,4,17,7,0,4,0,0,0,3,0,3,0,0,3,9,6,17,64,32,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,9,3,0,3,76,40,116
SSC51574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,9,4,13
SSC51575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,8,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,14
SSC51576,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,67,47,115,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,77,51,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,23,0,0,0,88,66,154
SSC51577,14,13,32,23,23,42,0,0,0,0,0,0,0,0,3,427,437,863,22,37,53,3,0,3,9,5,12,35,9,43,11,3,15,20,20,45,562,554,1116,22,20,44,0,0,0,0,0,0,11,9,15,3,0,3,4,5,7,37,36,76,0,0,3,0,0,0,0,0,0,3,3,5,0,0,0,4,3,7,4,9,11,50,49,98,3,3,4,0,0,0,0,3,3,3,8,9,35,39,71,57,74,136,6,6,15,710,725,1436
SSC51578,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,70,66,137,3,4,10,3,0,3,0,0,0,0,0,0,3,0,3,0,3,4,84,74,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14,17,6,27,0,0,0,115,94,205
SSC51579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SSC51580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
SSC51581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,11,3,11
